Date,Team,Score,Result,Home or Away,Unix Timestamp
"Fri, Feb 10 2023 7:00 PM",Memphis,,,Away,1676077200.0
"Mon, Feb 13 2023 7:30 PM",Dallas,,,Away,1676338200.0
"Thu, Feb 16 2023 7:00 PM",Washington,,,Home,1676595600.0
"Fri, Feb 24 2023 7:00 PM",Charlotte,,,Home,1677286800.0
"Sun, Feb 26 2023 6:30 PM",Golden State,,,Away,1677457800.0
"Tue, Feb 28 2023 9:00 PM",LA,,,Away,1677639600.0
"Fri, Mar 3 2023 9:30 PM",Los Angeles,,,Away,1677900600.0
"Sat, Mar 4 2023 9:00 PM",Sacramento,,,Away,1677985200.0
"Tue, Mar 7 2023 6:30 PM",Philadelphia,,,Home,1678235400.0
"Fri, Mar 10 2023 7:00 PM",Brooklyn,,,Home,1678496400.0
"Mon, Mar 13 2023 6:30 PM",Atlanta,,,Away,1678750200.0
"Wed, Mar 15 2023 7:00 PM",Boston,,,Home,1678924800.0
"Fri, Mar 17 2023 7:00 PM",Chicago,,,Away,1679097600.0
"Sat, Mar 18 2023 6:00 PM",Toronto,,,Away,1679180400.0
"Mon, Mar 20 2023 6:30 PM",New York,,,Away,1679355000.0
"Wed, Mar 22 2023 7:00 PM",Atlanta,,,Home,1679529600.0
"Sun, Mar 26 2023 7:30 PM",Golden State,,,Away,1679877000.0
"Mon, Mar 27 2023 9:00 PM",Sacramento,,,Away,1679968800.0
"Wed, Mar 29 2023 9:00 PM",Phoenix,,,Away,1680141600.0
"Fri, Mar 31 2023 7:00 PM",Los Angeles,,,Home,1680307200.0
"Sun, Apr 2 2023 2:30 PM",Portland,,,Home,1680463800.0
"Tue, Apr 4 2023 6:30 PM",Brooklyn,,,Away,1680651000.0
"Sat, Apr 8 2023 3:00 PM",San Antonio,,,Away,1680984000.0
"Sun, Apr 9 2023 2:30 PM",New Orleans,,,Home,1681068600.0
