Date,Team,Score,Result,Home or Away,Unix Timestamp
"Sat, Mar 11 2023 8:00 PM",Phoenix,,,Away,1678586400.0
"Mon, Mar 13 2023 9:00 PM",Milwaukee,,,Home,1678759200.0
"Wed, Mar 15 2023 7:00 PM",Chicago,,,Away,1678924800.0
"Thu, Mar 16 2023 6:30 PM",Brooklyn,,,Away,1679009400.0
"Sat, Mar 18 2023 7:00 PM",Washington,,,Away,1679184000.0
"Mon, Mar 20 2023 8:00 PM",Utah,,,Away,1679360400.0
"Tue, Mar 21 2023 9:00 PM",Boston,,,Home,1679450400.0
"Fri, Mar 24 2023 9:00 PM",Phoenix,,,Home,1679709600.0
"Sat, Mar 25 2023 9:00 PM",Utah,,,Home,1679796000.0
"Mon, Mar 27 2023 9:00 PM",Minnesota,,,Home,1679968800.0
"Wed, Mar 29 2023 9:00 PM",Portland,,,Away,1680141600.0
"Fri, Mar 31 2023 9:00 PM",Portland,,,Away,1680314400.0
"Sun, Apr 2 2023 5:00 PM",San Antonio,,,Home,1680472800.0
"Tue, Apr 4 2023 7:00 PM",New Orleans,,,Away,1680652800.0
"Wed, Apr 5 2023 7:30 PM",Dallas,,,Away,1680741000.0
"Fri, Apr 7 2023 9:00 PM",Golden State,,,Home,1680919200.0
"Sun, Apr 9 2023 2:30 PM",Denver,,,Away,1681068600.0
